seed,year,metric,value
48,17.0,population_capture_rate_pct,58.76193001060445
48,17.0,ltfu_rate_primary_pct,1.466275659824047
48,17.0,ltfu_rate_secondary_pct,0.9523809523809523
48,18.0,annual_realized_revenue_usd,44126900.0
48,18.0,annual_foregone_revenue_usd,7394400.0
48,18.0,revenue_capture_rate_pct,71.45688178183894
48,18.0,population_capture_rate_pct,58.6420138671997
48,18.0,ltfu_rate_primary_pct,1.5658287175117171
48,18.0,ltfu_rate_secondary_pct,1.0330578512396693
48,19.0,annual_realized_revenue_usd,36342700.0
48,19.0,annual_foregone_revenue_usd,6796800.0
48,19.0,revenue_capture_rate_pct,72.647387292705
48,19.0,population_capture_rate_pct,58.66682453232299
48,19.0,ltfu_rate_primary_pct,1.715438950554995
48,19.0,ltfu_rate_secondary_pct,0.9398496240601504
48,20.0,annual_realized_revenue_usd,43488100.0
48,20.0,annual_foregone_revenue_usd,7323600.0
48,20.0,revenue_capture_rate_pct,73.92604151918586
48,20.0,population_capture_rate_pct,58.58234104695574
48,20.0,ltfu_rate_primary_pct,1.8216682646212847
48,20.0,ltfu_rate_secondary_pct,1.0135135135135136
48,21.0,annual_realized_revenue_usd,43721700.0
48,21.0,annual_foregone_revenue_usd,7168500.0
48,21.0,revenue_capture_rate_pct,75.00563635610727
48,21.0,population_capture_rate_pct,58.54049719326383
48,21.0,ltfu_rate_primary_pct,1.9543378995433789
48,21.0,ltfu_rate_secondary_pct,0.9360374414976599
48,22.0,annual_realized_revenue_usd,49780200.0
48,22.0,annual_foregone_revenue_usd,6951900.0
48,22.0,revenue_capture_rate_pct,76.16803108970777
48,22.0,population_capture_rate_pct,58.54255970606246
48,22.0,ltfu_rate_primary_pct,2.0571827057182706
48,22.0,ltfu_rate_secondary_pct,0.9915014164305949
48,23.0,annual_realized_revenue_usd,40288900.0
48,23.0,annual_foregone_revenue_usd,7111200.0
48,23.0,revenue_capture_rate_pct,76.79341842425198
48,23.0,population_capture_rate_pct,58.52730200556287
48,23.0,ltfu_rate_primary_pct,2.176088044022011
48,23.0,ltfu_rate_secondary_pct,1.0540184453227932
48,24.0,annual_realized_revenue_usd,36634900.0
48,24.0,annual_foregone_revenue_usd,6814500.0
